model,recording,joint,units,minimum,maximum,source,source_sha256
V2,lay_down,RL:theta_Part005,signed CAD degrees,0.443374,66.768568,Slave/software/models/v2-12servo/motions/gestures/lay_down/source.json,238f5b5de9555b5da0436afb65c3448a928c838d5cf20cfe0281811299ce735b
V2,lay_down,RR:h_Part002,signed CAD degrees,-35.000000,-0.000000,Slave/software/models/v2-12servo/motions/gestures/lay_down/source.json,238f5b5de9555b5da0436afb65c3448a928c838d5cf20cfe0281811299ce735b
V2,lay_down,RR:alpha_Part006,signed CAD degrees,1.920722,35.059563,Slave/software/models/v2-12servo/motions/gestures/lay_down/source.json,238f5b5de9555b5da0436afb65c3448a928c838d5cf20cfe0281811299ce735b
V2,lay_down,RR:theta_Part005,signed CAD degrees,0.443372,66.768547,Slave/software/models/v2-12servo/motions/gestures/lay_down/source.json,238f5b5de9555b5da0436afb65c3448a928c838d5cf20cfe0281811299ce735b
V2,crab,FL:h_Part002,signed CAD degrees,-35.221865,-0.000006,Slave/software/models/v2-12servo/motions/locomotion/crab/source.json,aa9b2c9aff31b12170c082dcc864d56f9fee499ded688b108d8e3f2f84e150b9
V2,crab,FL:alpha_Part006,signed CAD degrees,-17.216257,21.810816,Slave/software/models/v2-12servo/motions/locomotion/crab/source.json,aa9b2c9aff31b12170c082dcc864d56f9fee499ded688b108d8e3f2f84e150b9
V2,crab,FL:theta_Part005,signed CAD degrees,-6.033366,5.308778,Slave/software/models/v2-12servo/motions/locomotion/crab/source.json,aa9b2c9aff31b12170c082dcc864d56f9fee499ded688b108d8e3f2f84e150b9
V2,crab,FR:h_Part002,signed CAD degrees,-35.223087,0.000011,Slave/software/models/v2-12servo/motions/locomotion/crab/source.json,aa9b2c9aff31b12170c082dcc864d56f9fee499ded688b108d8e3f2f84e150b9
V2,crab,FR:alpha_Part006,signed CAD degrees,-17.228032,21.791227,Slave/software/models/v2-12servo/motions/locomotion/crab/source.json,aa9b2c9aff31b12170c082dcc864d56f9fee499ded688b108d8e3f2f84e150b9
V2,crab,FR:theta_Part005,signed CAD degrees,-6.039253,5.301757,Slave/software/models/v2-12servo/motions/locomotion/crab/source.json,aa9b2c9aff31b12170c082dcc864d56f9fee499ded688b108d8e3f2f84e150b9
V2,crab,RL:h_Part002,signed CAD degrees,-35.352431,-0.000004,Slave/software/models/v2-12servo/motions/locomotion/crab/source.json,aa9b2c9aff31b12170c082dcc864d56f9fee499ded688b108d8e3f2f84e150b9
V2,crab,RL:alpha_Part006,signed CAD degrees,-17.227991,21.816526,Slave/software/models/v2-12servo/motions/locomotion/crab/source.json,aa9b2c9aff31b12170c082dcc864d56f9fee499ded688b108d8e3f2f84e150b9
V2,crab,RL:theta_Part005,signed CAD degrees,-6.039185,5.310841,Slave/software/models/v2-12servo/motions/locomotion/crab/source.json,aa9b2c9aff31b12170c082dcc864d56f9fee499ded688b108d8e3f2f84e150b9
V2,crab,RR:h_Part002,signed CAD degrees,-35.223081,0.000013,Slave/software/models/v2-12servo/motions/locomotion/crab/source.json,aa9b2c9aff31b12170c082dcc864d56f9fee499ded688b108d8e3f2f84e150b9
V2,crab,RR:alpha_Part006,signed CAD degrees,-17.228005,21.791268,Slave/software/models/v2-12servo/motions/locomotion/crab/source.json,aa9b2c9aff31b12170c082dcc864d56f9fee499ded688b108d8e3f2f84e150b9
V2,crab,RR:theta_Part005,signed CAD degrees,-6.039199,5.301784,Slave/software/models/v2-12servo/motions/locomotion/crab/source.json,aa9b2c9aff31b12170c082dcc864d56f9fee499ded688b108d8e3f2f84e150b9
V2,crab_backward,FL:h_Part002,signed CAD degrees,-31.423190,-0.000006,Slave/software/models/v2-12servo/motions/locomotion/crab_backward/source.json,818b1483f9db5859989e03a82535ccbd2fabfaef2489a0b309cbbaba113538b5
V2,crab_backward,FL:alpha_Part006,signed CAD degrees,-17.216257,27.268998,Slave/software/models/v2-12servo/motions/locomotion/crab_backward/source.json,818b1483f9db5859989e03a82535ccbd2fabfaef2489a0b309cbbaba113538b5
V2,crab_backward,FL:theta_Part005,signed CAD degrees,-21.464853,24.723509,Slave/software/models/v2-12servo/motions/locomotion/crab_backward/source.json,818b1483f9db5859989e03a82535ccbd2fabfaef2489a0b309cbbaba113538b5
V2,crab_backward,FR:h_Part002,signed CAD degrees,-31.584564,0.000011,Slave/software/models/v2-12servo/motions/locomotion/crab_backward/source.json,818b1483f9db5859989e03a82535ccbd2fabfaef2489a0b309cbbaba113538b5
V2,crab_backward,FR:alpha_Part006,signed CAD degrees,-17.228032,25.189505,Slave/software/models/v2-12servo/motions/locomotion/crab_backward/source.json,818b1483f9db5859989e03a82535ccbd2fabfaef2489a0b309cbbaba113538b5
V2,crab_backward,FR:theta_Part005,signed CAD degrees,-23.033187,22.385030,Slave/software/models/v2-12servo/motions/locomotion/crab_backward/source.json,818b1483f9db5859989e03a82535ccbd2fabfaef2489a0b309cbbaba113538b5
V2,crab_backward,RL:h_Part002,signed CAD degrees,-31.586500,-0.000004,Slave/software/models/v2-12servo/motions/locomotion/crab_backward/source.json,818b1483f9db5859989e03a82535ccbd2fabfaef2489a0b309cbbaba113538b5
V2,crab_backward,RL:alpha_Part006,signed CAD degrees,-17.227991,31.668254,Slave/software/models/v2-12servo/motions/locomotion/crab_backward/source.json,818b1483f9db5859989e03a82535ccbd2fabfaef2489a0b309cbbaba113538b5
V2,crab_backward,RL:theta_Part005,signed CAD degrees,-22.917498,29.259397,Slave/software/models/v2-12servo/motions/locomotion/crab_backward/source.json,818b1483f9db5859989e03a82535ccbd2fabfaef2489a0b309cbbaba113538b5
V2,crab_backward,RR:h_Part002,signed CAD degrees,-31.296801,0.000013,Slave/software/models/v2-12servo/motions/locomotion/crab_backward/source.json,818b1483f9db5859989e03a82535ccbd2fabfaef2489a0b309cbbaba113538b5
V2,crab_backward,RR:alpha_Part006,signed CAD degrees,-17.228005,27.139483,Slave/software/models/v2-12servo/motions/locomotion/crab_backward/source.json,818b1483f9db5859989e03a82535ccbd2fabfaef2489a0b309cbbaba113538b5
V2,crab_backward,RR:theta_Part005,signed CAD degrees,-22.933986,24.537140,Slave/software/models/v2-12servo/motions/locomotion/crab_backward/source.json,818b1483f9db5859989e03a82535ccbd2fabfaef2489a0b309cbbaba113538b5
V2,crab_forward,FL:h_Part002,signed CAD degrees,-31.608930,-0.000006,Slave/software/models/v2-12servo/motions/locomotion/crab_forward/source.json,c5a13e61ee9f13005d561db39bf1c035ba91d7e91a212f3720d8f5f3497ba6d2
V2,crab_forward,FL:alpha_Part006,signed CAD degrees,-17.216257,28.312664,Slave/software/models/v2-12servo/motions/locomotion/crab_forward/source.json,c5a13e61ee9f13005d561db39bf1c035ba91d7e91a212f3720d8f5f3497ba6d2
V2,crab_forward,FL:theta_Part005,signed CAD degrees,-26.760763,25.788704,Slave/software/models/v2-12servo/motions/locomotion/crab_forward/source.json,c5a13e61ee9f13005d561db39bf1c035ba91d7e91a212f3720d8f5f3497ba6d2
V2,crab_forward,FR:h_Part002,signed CAD degrees,-31.600840,0.000011,Slave/software/models/v2-12servo/motions/locomotion/crab_forward/source.json,c5a13e61ee9f13005d561db39bf1c035ba91d7e91a212f3720d8f5f3497ba6d2
V2,crab_forward,FR:alpha_Part006,signed CAD degrees,-17.228032,28.332963,Slave/software/models/v2-12servo/motions/locomotion/crab_forward/source.json,c5a13e61ee9f13005d561db39bf1c035ba91d7e91a212f3720d8f5f3497ba6d2
V2,crab_forward,FR:theta_Part005,signed CAD degrees,-22.967276,25.816011,Slave/software/models/v2-12servo/motions/locomotion/crab_forward/source.json,c5a13e61ee9f13005d561db39bf1c035ba91d7e91a212f3720d8f5f3497ba6d2
V2,crab_forward,RL:h_Part002,signed CAD degrees,-31.600820,-0.000004,Slave/software/models/v2-12servo/motions/locomotion/crab_forward/source.json,c5a13e61ee9f13005d561db39bf1c035ba91d7e91a212f3720d8f5f3497ba6d2
V2,crab_forward,RL:alpha_Part006,signed CAD degrees,-17.227991,28.320833,Slave/software/models/v2-12servo/motions/locomotion/crab_forward/source.json,c5a13e61ee9f13005d561db39bf1c035ba91d7e91a212f3720d8f5f3497ba6d2
V2,crab_forward,RL:theta_Part005,signed CAD degrees,-23.042558,25.838250,Slave/software/models/v2-12servo/motions/locomotion/crab_forward/source.json,c5a13e61ee9f13005d561db39bf1c035ba91d7e91a212f3720d8f5f3497ba6d2
V2,crab_forward,RR:h_Part002,signed CAD degrees,-31.600823,0.000013,Slave/software/models/v2-12servo/motions/locomotion/crab_forward/source.json,c5a13e61ee9f13005d561db39bf1c035ba91d7e91a212f3720d8f5f3497ba6d2
V2,crab_forward,RR:alpha_Part006,signed CAD degrees,-17.228005,28.315096,Slave/software/models/v2-12servo/motions/locomotion/crab_forward/source.json,c5a13e61ee9f13005d561db39bf1c035ba91d7e91a212f3720d8f5f3497ba6d2
V2,crab_forward,RR:theta_Part005,signed CAD degrees,-22.967235,25.804318,Slave/software/models/v2-12servo/motions/locomotion/crab_forward/source.json,c5a13e61ee9f13005d561db39bf1c035ba91d7e91a212f3720d8f5f3497ba6d2
V2,crab_right,FL:h_Part002,signed CAD degrees,-36.156300,-0.000006,Slave/software/models/v2-12servo/motions/locomotion/crab_right/source.json,380389dcbdd5537625edf86f81c7c119e2325dcf43624a93a0fa1828bae48402
V2,crab_right,FL:alpha_Part006,signed CAD degrees,-17.216257,24.053426,Slave/software/models/v2-12servo/motions/locomotion/crab_right/source.json,380389dcbdd5537625edf86f81c7c119e2325dcf43624a93a0fa1828bae48402
V2,crab_right,FL:theta_Part005,signed CAD degrees,-6.033366,6.174286,Slave/software/models/v2-12servo/motions/locomotion/crab_right/source.json,380389dcbdd5537625edf86f81c7c119e2325dcf43624a93a0fa1828bae48402
V2,crab_right,FR:h_Part002,signed CAD degrees,-35.382272,0.000011,Slave/software/models/v2-12servo/motions/locomotion/crab_right/source.json,380389dcbdd5537625edf86f81c7c119e2325dcf43624a93a0fa1828bae48402
V2,crab_right,FR:alpha_Part006,signed CAD degrees,-17.228032,21.831224,Slave/software/models/v2-12servo/motions/locomotion/crab_right/source.json,380389dcbdd5537625edf86f81c7c119e2325dcf43624a93a0fa1828bae48402
V2,crab_right,FR:theta_Part005,signed CAD degrees,-6.039253,5.316127,Slave/software/models/v2-12servo/motions/locomotion/crab_right/source.json,380389dcbdd5537625edf86f81c7c119e2325dcf43624a93a0fa1828bae48402
V2,crab_right,RL:h_Part002,signed CAD degrees,-35.436541,-0.000004,Slave/software/models/v2-12servo/motions/locomotion/crab_right/source.json,380389dcbdd5537625edf86f81c7c119e2325dcf43624a93a0fa1828bae48402
V2,crab_right,RL:alpha_Part006,signed CAD degrees,-17.227991,21.791254,Slave/software/models/v2-12servo/motions/locomotion/crab_right/source.json,380389dcbdd5537625edf86f81c7c119e2325dcf43624a93a0fa1828bae48402
V2,crab_right,RL:theta_Part005,signed CAD degrees,-6.039185,5.301770,Slave/software/models/v2-12servo/motions/locomotion/crab_right/source.json,380389dcbdd5537625edf86f81c7c119e2325dcf43624a93a0fa1828bae48402
V2,crab_right,RR:h_Part002,signed CAD degrees,-35.259513,0.000013,Slave/software/models/v2-12servo/motions/locomotion/crab_right/source.json,380389dcbdd5537625edf86f81c7c119e2325dcf43624a93a0fa1828bae48402
V2,crab_right,RR:alpha_Part006,signed CAD degrees,-17.228005,21.812455,Slave/software/models/v2-12servo/motions/locomotion/crab_right/source.json,380389dcbdd5537625edf86f81c7c119e2325dcf43624a93a0fa1828bae48402
V2,crab_right,RR:theta_Part005,signed CAD degrees,-6.039199,5.309379,Slave/software/models/v2-12servo/motions/locomotion/crab_right/source.json,380389dcbdd5537625edf86f81c7c119e2325dcf43624a93a0fa1828bae48402
V2,crab_turn_left,FL:h_Part002,signed CAD degrees,-32.237841,-0.000006,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_left/source.json,8a329d5be5cb01894e84ebbf29247932727b23449e9802f580c09711e63b4e3e
V2,crab_turn_left,FL:alpha_Part006,signed CAD degrees,-19.127357,42.525912,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_left/source.json,8a329d5be5cb01894e84ebbf29247932727b23449e9802f580c09711e63b4e3e
V2,crab_turn_left,FL:theta_Part005,signed CAD degrees,-29.975631,33.377823,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_left/source.json,8a329d5be5cb01894e84ebbf29247932727b23449e9802f580c09711e63b4e3e
V2,crab_turn_left,FR:h_Part002,signed CAD degrees,-32.334751,0.000011,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_left/source.json,8a329d5be5cb01894e84ebbf29247932727b23449e9802f580c09711e63b4e3e
V2,crab_turn_left,FR:alpha_Part006,signed CAD degrees,-19.114872,37.756364,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_left/source.json,8a329d5be5cb01894e84ebbf29247932727b23449e9802f580c09711e63b4e3e
V2,crab_turn_left,FR:theta_Part005,signed CAD degrees,-29.983779,29.447937,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_left/source.json,8a329d5be5cb01894e84ebbf29247932727b23449e9802f580c09711e63b4e3e
V2,crab_turn_left,RL:h_Part002,signed CAD degrees,-35.390082,-0.000004,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_left/source.json,8a329d5be5cb01894e84ebbf29247932727b23449e9802f580c09711e63b4e3e
V2,crab_turn_left,RL:alpha_Part006,signed CAD degrees,-17.227991,17.846137,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_left/source.json,8a329d5be5cb01894e84ebbf29247932727b23449e9802f580c09711e63b4e3e
V2,crab_turn_left,RL:theta_Part005,signed CAD degrees,-21.833369,28.963240,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_left/source.json,8a329d5be5cb01894e84ebbf29247932727b23449e9802f580c09711e63b4e3e
V2,crab_turn_left,RR:h_Part002,signed CAD degrees,-35.298168,0.000013,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_left/source.json,8a329d5be5cb01894e84ebbf29247932727b23449e9802f580c09711e63b4e3e
V2,crab_turn_left,RR:alpha_Part006,signed CAD degrees,-17.228005,17.832640,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_left/source.json,8a329d5be5cb01894e84ebbf29247932727b23449e9802f580c09711e63b4e3e
V2,crab_turn_left,RR:theta_Part005,signed CAD degrees,-21.792729,28.929772,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_left/source.json,8a329d5be5cb01894e84ebbf29247932727b23449e9802f580c09711e63b4e3e
V2,crab_turn_right,FL:h_Part002,signed CAD degrees,-31.952810,-0.000006,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_right/source.json,115ecf5158ba0be744aad4f8e36f4673f56f094e3d1dee2c7d556f1eadc43d81
V2,crab_turn_right,FL:alpha_Part006,signed CAD degrees,-23.181430,37.729951,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_right/source.json,115ecf5158ba0be744aad4f8e36f4673f56f094e3d1dee2c7d556f1eadc43d81
V2,crab_turn_right,FL:theta_Part005,signed CAD degrees,-35.183145,29.417188,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_right/source.json,115ecf5158ba0be744aad4f8e36f4673f56f094e3d1dee2c7d556f1eadc43d81
V2,crab_turn_right,FR:h_Part002,signed CAD degrees,-31.951379,0.000011,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_right/source.json,115ecf5158ba0be744aad4f8e36f4673f56f094e3d1dee2c7d556f1eadc43d81
V2,crab_turn_right,FR:alpha_Part006,signed CAD degrees,-19.152247,37.758870,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_right/source.json,115ecf5158ba0be744aad4f8e36f4673f56f094e3d1dee2c7d556f1eadc43d81
V2,crab_turn_right,FR:theta_Part005,signed CAD degrees,-30.002733,29.441339,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_right/source.json,115ecf5158ba0be744aad4f8e36f4673f56f094e3d1dee2c7d556f1eadc43d81
V2,crab_turn_right,RL:h_Part002,signed CAD degrees,-35.429455,-0.000004,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_right/source.json,115ecf5158ba0be744aad4f8e36f4673f56f094e3d1dee2c7d556f1eadc43d81
V2,crab_turn_right,RL:alpha_Part006,signed CAD degrees,-17.227991,17.843063,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_right/source.json,115ecf5158ba0be744aad4f8e36f4673f56f094e3d1dee2c7d556f1eadc43d81
V2,crab_turn_right,RL:theta_Part005,signed CAD degrees,-21.792702,28.975985,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_right/source.json,115ecf5158ba0be744aad4f8e36f4673f56f094e3d1dee2c7d556f1eadc43d81
V2,crab_turn_right,RR:h_Part002,signed CAD degrees,-35.298168,0.000013,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_right/source.json,115ecf5158ba0be744aad4f8e36f4673f56f094e3d1dee2c7d556f1eadc43d81
V2,crab_turn_right,RR:alpha_Part006,signed CAD degrees,-17.228005,17.846137,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_right/source.json,115ecf5158ba0be744aad4f8e36f4673f56f094e3d1dee2c7d556f1eadc43d81
V2,crab_turn_right,RR:theta_Part005,signed CAD degrees,-21.793358,28.945140,Slave/software/models/v2-12servo/motions/locomotion/crab_turn_right/source.json,115ecf5158ba0be744aad4f8e36f4673f56f094e3d1dee2c7d556f1eadc43d81
V2,crawl_backward,FL:h_Part002,signed CAD degrees,-0.959864,0.951653,Slave/software/models/v2-12servo/motions/locomotion/crawl_backward/source.json,234c180c9f77326dd894baf7aa555a41bcad2beb1336ae793c638827c1261aae
V2,crawl_backward,FL:alpha_Part006,signed CAD degrees,-63.434116,1.920852,Slave/software/models/v2-12servo/motions/locomotion/crawl_backward/source.json,234c180c9f77326dd894baf7aa555a41bcad2beb1336ae793c638827c1261aae
V2,crawl_backward,FL:theta_Part005,signed CAD degrees,-57.752691,0.443402,Slave/software/models/v2-12servo/motions/locomotion/crawl_backward/source.json,234c180c9f77326dd894baf7aa555a41bcad2beb1336ae793c638827c1261aae
V2,crawl_backward,FR:h_Part002,signed CAD degrees,-0.959858,0.951659,Slave/software/models/v2-12servo/motions/locomotion/crawl_backward/source.json,234c180c9f77326dd894baf7aa555a41bcad2beb1336ae793c638827c1261aae
V2,crawl_backward,FR:alpha_Part006,signed CAD degrees,-63.429701,1.920842,Slave/software/models/v2-12servo/motions/locomotion/crawl_backward/source.json,234c180c9f77326dd894baf7aa555a41bcad2beb1336ae793c638827c1261aae
V2,crawl_backward,FR:theta_Part005,signed CAD degrees,-57.749732,6.831595,Slave/software/models/v2-12servo/motions/locomotion/crawl_backward/source.json,234c180c9f77326dd894baf7aa555a41bcad2beb1336ae793c638827c1261aae
V2,crawl_backward,RL:h_Part002,signed CAD degrees,-0.966299,0.952023,Slave/software/models/v2-12servo/motions/locomotion/crawl_backward/source.json,234c180c9f77326dd894baf7aa555a41bcad2beb1336ae793c638827c1261aae
V2,crawl_backward,RL:alpha_Part006,signed CAD degrees,-62.990282,1.920867,Slave/software/models/v2-12servo/motions/locomotion/crawl_backward/source.json,234c180c9f77326dd894baf7aa555a41bcad2beb1336ae793c638827c1261aae
V2,crawl_backward,RL:theta_Part005,signed CAD degrees,-57.232479,0.443404,Slave/software/models/v2-12servo/motions/locomotion/crawl_backward/source.json,234c180c9f77326dd894baf7aa555a41bcad2beb1336ae793c638827c1261aae
V2,crawl_backward,RR:h_Part002,signed CAD degrees,-0.966289,0.952033,Slave/software/models/v2-12servo/motions/locomotion/crawl_backward/source.json,234c180c9f77326dd894baf7aa555a41bcad2beb1336ae793c638827c1261aae
V2,crawl_backward,RR:alpha_Part006,signed CAD degrees,-63.057153,1.920860,Slave/software/models/v2-12servo/motions/locomotion/crawl_backward/source.json,234c180c9f77326dd894baf7aa555a41bcad2beb1336ae793c638827c1261aae
V2,crawl_backward,RR:theta_Part005,signed CAD degrees,-57.281431,0.443403,Slave/software/models/v2-12servo/motions/locomotion/crawl_backward/source.json,234c180c9f77326dd894baf7aa555a41bcad2beb1336ae793c638827c1261aae
V2,crawl_forward,FL:h_Part002,signed CAD degrees,-0.957768,0.952427,Slave/software/models/v2-12servo/motions/locomotion/crawl_forward/source.json,91d459614c94d9273d771f2a50572c977158196b60b0d93788c3fc0275873201
V2,crawl_forward,FL:alpha_Part006,signed CAD degrees,-62.902040,1.920852,Slave/software/models/v2-12servo/motions/locomotion/crawl_forward/source.json,91d459614c94d9273d771f2a50572c977158196b60b0d93788c3fc0275873201
V2,crawl_forward,FL:theta_Part005,signed CAD degrees,-57.241628,0.443402,Slave/software/models/v2-12servo/motions/locomotion/crawl_forward/source.json,91d459614c94d9273d771f2a50572c977158196b60b0d93788c3fc0275873201
V2,crawl_forward,FR:h_Part002,signed CAD degrees,-0.957762,0.952433,Slave/software/models/v2-12servo/motions/locomotion/crawl_forward/source.json,91d459614c94d9273d771f2a50572c977158196b60b0d93788c3fc0275873201
V2,crawl_forward,FR:alpha_Part006,signed CAD degrees,-62.901814,1.920842,Slave/software/models/v2-12servo/motions/locomotion/crawl_forward/source.json,91d459614c94d9273d771f2a50572c977158196b60b0d93788c3fc0275873201
V2,crawl_forward,FR:theta_Part005,signed CAD degrees,-57.241658,0.443400,Slave/software/models/v2-12servo/motions/locomotion/crawl_forward/source.json,91d459614c94d9273d771f2a50572c977158196b60b0d93788c3fc0275873201
V2,crawl_forward,RL:h_Part002,signed CAD degrees,-0.969171,0.951551,Slave/software/models/v2-12servo/motions/locomotion/crawl_forward/source.json,91d459614c94d9273d771f2a50572c977158196b60b0d93788c3fc0275873201
V2,crawl_forward,RL:alpha_Part006,signed CAD degrees,-64.164914,1.920867,Slave/software/models/v2-12servo/motions/locomotion/crawl_forward/source.json,91d459614c94d9273d771f2a50572c977158196b60b0d93788c3fc0275873201
V2,crawl_forward,RL:theta_Part005,signed CAD degrees,-58.434605,0.443404,Slave/software/models/v2-12servo/motions/locomotion/crawl_forward/source.json,91d459614c94d9273d771f2a50572c977158196b60b0d93788c3fc0275873201
V2,crawl_forward,RR:h_Part002,signed CAD degrees,-0.969159,0.951553,Slave/software/models/v2-12servo/motions/locomotion/crawl_forward/source.json,91d459614c94d9273d771f2a50572c977158196b60b0d93788c3fc0275873201
V2,crawl_forward,RR:alpha_Part006,signed CAD degrees,-64.164947,1.920860,Slave/software/models/v2-12servo/motions/locomotion/crawl_forward/source.json,91d459614c94d9273d771f2a50572c977158196b60b0d93788c3fc0275873201
V2,crawl_forward,RR:theta_Part005,signed CAD degrees,-58.434635,0.443403,Slave/software/models/v2-12servo/motions/locomotion/crawl_forward/source.json,91d459614c94d9273d771f2a50572c977158196b60b0d93788c3fc0275873201
V2,crawl_turn_left,FL:h_Part002,signed CAD degrees,-3.178286,2.886039,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_left/source.json,db8b665ed90dc4a4e1a7a05f6f5085a6e81de47d154ceee7255335ad4eb068ac
V2,crawl_turn_left,FL:alpha_Part006,signed CAD degrees,-51.286834,1.920852,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_left/source.json,db8b665ed90dc4a4e1a7a05f6f5085a6e81de47d154ceee7255335ad4eb068ac
V2,crawl_turn_left,FL:theta_Part005,signed CAD degrees,-37.490293,0.443402,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_left/source.json,db8b665ed90dc4a4e1a7a05f6f5085a6e81de47d154ceee7255335ad4eb068ac
V2,crawl_turn_left,FR:h_Part002,signed CAD degrees,-4.202353,3.828470,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_left/source.json,db8b665ed90dc4a4e1a7a05f6f5085a6e81de47d154ceee7255335ad4eb068ac
V2,crawl_turn_left,FR:alpha_Part006,signed CAD degrees,-50.832898,1.920842,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_left/source.json,db8b665ed90dc4a4e1a7a05f6f5085a6e81de47d154ceee7255335ad4eb068ac
V2,crawl_turn_left,FR:theta_Part005,signed CAD degrees,-37.009178,0.443400,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_left/source.json,db8b665ed90dc4a4e1a7a05f6f5085a6e81de47d154ceee7255335ad4eb068ac
V2,crawl_turn_left,RL:h_Part002,signed CAD degrees,-5.582136,5.264859,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_left/source.json,db8b665ed90dc4a4e1a7a05f6f5085a6e81de47d154ceee7255335ad4eb068ac
V2,crawl_turn_left,RL:alpha_Part006,signed CAD degrees,-45.626644,1.920867,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_left/source.json,db8b665ed90dc4a4e1a7a05f6f5085a6e81de47d154ceee7255335ad4eb068ac
V2,crawl_turn_left,RL:theta_Part005,signed CAD degrees,-30.038460,0.443404,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_left/source.json,db8b665ed90dc4a4e1a7a05f6f5085a6e81de47d154ceee7255335ad4eb068ac
V2,crawl_turn_left,RR:h_Part002,signed CAD degrees,-7.229691,5.912310,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_left/source.json,db8b665ed90dc4a4e1a7a05f6f5085a6e81de47d154ceee7255335ad4eb068ac
V2,crawl_turn_left,RR:alpha_Part006,signed CAD degrees,-46.130546,1.920860,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_left/source.json,db8b665ed90dc4a4e1a7a05f6f5085a6e81de47d154ceee7255335ad4eb068ac
V2,crawl_turn_left,RR:theta_Part005,signed CAD degrees,-31.278973,0.443403,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_left/source.json,db8b665ed90dc4a4e1a7a05f6f5085a6e81de47d154ceee7255335ad4eb068ac
V2,crawl_turn_right,FL:h_Part002,signed CAD degrees,-4.195713,3.828462,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_right/source.json,6960ddcf505c6f3fe4fe3dd3a284defca192c149264ee753fa6a7e0e7bdb5de7
V2,crawl_turn_right,FL:alpha_Part006,signed CAD degrees,-50.833182,1.920852,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_right/source.json,6960ddcf505c6f3fe4fe3dd3a284defca192c149264ee753fa6a7e0e7bdb5de7
V2,crawl_turn_right,FL:theta_Part005,signed CAD degrees,-37.009194,0.443402,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_right/source.json,6960ddcf505c6f3fe4fe3dd3a284defca192c149264ee753fa6a7e0e7bdb5de7
V2,crawl_turn_right,FR:h_Part002,signed CAD degrees,-3.178282,2.833745,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_right/source.json,6960ddcf505c6f3fe4fe3dd3a284defca192c149264ee753fa6a7e0e7bdb5de7
V2,crawl_turn_right,FR:alpha_Part006,signed CAD degrees,-51.486978,1.920842,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_right/source.json,6960ddcf505c6f3fe4fe3dd3a284defca192c149264ee753fa6a7e0e7bdb5de7
V2,crawl_turn_right,FR:theta_Part005,signed CAD degrees,-37.608206,0.443400,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_right/source.json,6960ddcf505c6f3fe4fe3dd3a284defca192c149264ee753fa6a7e0e7bdb5de7
V2,crawl_turn_right,RL:h_Part002,signed CAD degrees,-6.371248,5.912299,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_right/source.json,6960ddcf505c6f3fe4fe3dd3a284defca192c149264ee753fa6a7e0e7bdb5de7
V2,crawl_turn_right,RL:alpha_Part006,signed CAD degrees,-45.804035,1.920867,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_right/source.json,6960ddcf505c6f3fe4fe3dd3a284defca192c149264ee753fa6a7e0e7bdb5de7
