stride_percent,motion_rate_multiplier,nominal_speed_mm_s,cycle_advance_mm,frequency_hz,period_s,duty_fraction,nominal_stance_travel_mm,rearward_bias_mm
92,0.5,33.58730158730159,120.91428571428573,0.2777777777777778,3.5999999999999996,0.7,84.64,27.6
92,1,67.17460317460318,120.91428571428573,0.5555555555555556,1.7999999999999998,0.7,84.64,27.6
92,1.5,100.76190476190476,120.91428571428573,0.8333333333333333,1.2000000000000002,0.7,84.64,27.6
92,2,134.34920634920636,120.91428571428573,1.1111111111111112,0.8999999999999999,0.7,84.64,27.6
92,3,201.52380952380952,120.91428571428573,1.6666666666666665,0.6000000000000001,0.7,84.64,27.6
93,0.25,16.976190476190478,122.22857142857144,0.1388888888888889,7.199999999999999,0.7,85.56,27.9
93,0.5,33.952380952380956,122.22857142857144,0.2777777777777778,3.5999999999999996,0.7,85.56,27.9
93,1,67.90476190476191,122.22857142857144,0.5555555555555556,1.7999999999999998,0.7,85.56,27.9
93,1.5,101.85714285714286,122.22857142857144,0.8333333333333333,1.2000000000000002,0.7,85.56,27.9
93,2,135.80952380952382,122.22857142857144,1.1111111111111112,0.8999999999999999,0.7,85.56,27.9
93,3,203.71428571428572,122.22857142857144,1.6666666666666665,0.6000000000000001,0.7,85.56,27.9
94,0.25,17.15873015873016,123.54285714285716,0.1388888888888889,7.199999999999999,0.7,86.48,28.2
94,0.5,34.31746031746032,123.54285714285716,0.2777777777777778,3.5999999999999996,0.7,86.48,28.2
94,1,68.63492063492065,123.54285714285716,0.5555555555555556,1.7999999999999998,0.7,86.48,28.2
94,1.5,102.95238095238096,123.54285714285716,0.8333333333333333,1.2000000000000002,0.7,86.48,28.2
94,2,137.2698412698413,123.54285714285716,1.1111111111111112,0.8999999999999999,0.7,86.48,28.2
94,3,205.90476190476193,123.54285714285716,1.6666666666666665,0.6000000000000001,0.7,86.48,28.2
95,0.25,17.341269841269845,124.85714285714288,0.1388888888888889,7.199999999999999,0.7,87.4,28.5
95,0.5,34.68253968253969,124.85714285714288,0.2777777777777778,3.5999999999999996,0.7,87.4,28.5
95,1,69.36507936507938,124.85714285714288,0.5555555555555556,1.7999999999999998,0.7,87.4,28.5
95,1.5,104.04761904761905,124.85714285714288,0.8333333333333333,1.2000000000000002,0.7,87.4,28.5
95,2,138.73015873015876,124.85714285714288,1.1111111111111112,0.8999999999999999,0.7,87.4,28.5
95,3,208.0952380952381,124.85714285714288,1.6666666666666665,0.6000000000000001,0.7,87.4,28.5
96,0.25,17.523809523809522,126.17142857142856,0.1388888888888889,7.199999999999999,0.7,88.32,28.8
96,0.5,35.047619047619044,126.17142857142856,0.2777777777777778,3.5999999999999996,0.7,88.32,28.8
96,1,70.09523809523809,126.17142857142856,0.5555555555555556,1.7999999999999998,0.7,88.32,28.8
96,1.5,105.14285714285712,126.17142857142856,0.8333333333333333,1.2000000000000002,0.7,88.32,28.8
96,2,140.19047619047618,126.17142857142856,1.1111111111111112,0.8999999999999999,0.7,88.32,28.8
96,3,210.28571428571425,126.17142857142856,1.6666666666666665,0.6000000000000001,0.7,88.32,28.8
97,0.25,17.706349206349206,127.48571428571428,0.1388888888888889,7.199999999999999,0.7,89.24,29.1
97,0.5,35.41269841269841,127.48571428571428,0.2777777777777778,3.5999999999999996,0.7,89.24,29.1
97,1,70.82539682539682,127.48571428571428,0.5555555555555556,1.7999999999999998,0.7,89.24,29.1
97,1.5,106.23809523809523,127.48571428571428,0.8333333333333333,1.2000000000000002,0.7,89.24,29.1
97,2,141.65079365079364,127.48571428571428,1.1111111111111112,0.8999999999999999,0.7,89.24,29.1
97,3,212.47619047619045,127.48571428571428,1.6666666666666665,0.6000000000000001,0.7,89.24,29.1
98,0.25,17.888888888888893,128.8,0.1388888888888889,7.199999999999999,0.7,90.16,29.4
98,0.5,35.777777777777786,128.8,0.2777777777777778,3.5999999999999996,0.7,90.16,29.4
98,1,71.55555555555557,128.8,0.5555555555555556,1.7999999999999998,0.7,90.16,29.4
98,1.5,107.33333333333333,128.8,0.8333333333333333,1.2000000000000002,0.7,90.16,29.4
98,2,143.11111111111114,128.8,1.1111111111111112,0.8999999999999999,0.7,90.16,29.4
98,3,214.66666666666666,128.8,1.6666666666666665,0.6000000000000001,0.7,90.16,29.4
99,0.25,18.071428571428573,130.11428571428573,0.1388888888888889,7.199999999999999,0.7,91.08,29.7
99,0.5,36.142857142857146,130.11428571428573,0.2777777777777778,3.5999999999999996,0.7,91.08,29.7
99,1,72.28571428571429,130.11428571428573,0.5555555555555556,1.7999999999999998,0.7,91.08,29.7
99,1.5,108.42857142857143,130.11428571428573,0.8333333333333333,1.2000000000000002,0.7,91.08,29.7
99,2,144.57142857142858,130.11428571428573,1.1111111111111112,0.8999999999999999,0.7,91.08,29.7
99,3,216.85714285714286,130.11428571428573,1.6666666666666665,0.6000000000000001,0.7,91.08,29.7
100,0.25,18.253968253968257,131.42857142857144,0.1388888888888889,7.199999999999999,0.7,92.0,30.0
100,0.5,36.50793650793651,131.42857142857144,0.2777777777777778,3.5999999999999996,0.7,92.0,30.0
100,1,73.01587301587303,131.42857142857144,0.5555555555555556,1.7999999999999998,0.7,92.0,30.0
100,1.5,109.52380952380953,131.42857142857144,0.8333333333333333,1.2000000000000002,0.7,92.0,30.0
100,2,146.03174603174605,131.42857142857144,1.1111111111111112,0.8999999999999999,0.7,92.0,30.0
100,3,219.04761904761907,131.42857142857144,1.6666666666666665,0.6000000000000001,0.7,92.0,30.0
